Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 128639
Event count: 116665403085

Overhead  Command          Pid   Tid   Shared Object                                                                                                               Symbol
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfc308]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!e8aa768f518db1b7b247f7eba87ccc!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7607be69c]
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_0031A490_0x31a490(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760849a4c]
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_0030F2B0_0x30f2b0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00310200_0x310200(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dff21c]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::libguiextension::QtiSurfaceExtension::isGame(std::__1::basic_string<char, std::__1::char_traits<char>, std::__1::allocator<char>>)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ed504]
0.00%     binder:1454_4    1454  1630  /system/lib64/libgui.so                                                                                                     android::TransactionCompletedListener::onTransactionCompleted(android::ListenerStats)
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+69a1790]
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dff224]
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d8c0]
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003B7C40_0x3b7c40(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_0039ECB0_0x39ecb0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __dup
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_0037A430_0x37a430(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libEGL_adreno.so                                                                                          EglSubDriverHelperCopyTimestampInfo
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_004165A8_0x4165a8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d8b0]
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003E6448_0x3e6448(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       1454  1656  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  GSMem::WriteZ24(unsigned char*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!fc4939fc0ef9d9799c58f954050b9a!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/libgsl.so                                                                                                     gsl_command_insertfence
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libc++.so                                                                                                     operator new(unsigned long)
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::InputWindowCommands::clear()
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              ContextsSerialized::GetPropAreaForName(char const*)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ec91c]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::BufferQueueProducer::dequeueBuffer(int*, android::sp<android::Fence>*, unsigned int, unsigned int, int, unsigned long, unsigned long*, android::FrameEventHistoryDelta*)
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  @plt
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!9e60d6ab3c8b338ac6b6bd948c6e66!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!c55728a16e4dcd73880a6943a64c43!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/libgsl.so                                                                                                     gsl_kgsl_syncobj_create_from_fd
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7b1b8]
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     android::AsyncProducerListener::onBufferReleased()
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::SurfaceComposerClient::Transaction::addTransactionCallback(std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>, void*, android::CallbackId::Type)
0.00%     binder:1454_4    1454  1630  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              ioctl
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::deallocate(void*, scudo::Chunk::Origin, unsigned long, unsigned long)
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::gui::TrustedPresentationThresholds::writeToParcel(android::Parcel*) const
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7c870]
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dff22c]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!7ae75be51cdc215ccccf9c2af36c31!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!396de7f0dcdc352ce74b2c134db29d!a9ee82cd83!
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     android::BLASTBufferQueue::releaseBufferCallbackLocked(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>, bool)
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         android::FifoControllerBase::getFullFramesAvailable()
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760ad37c0]
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::pushBlocksImpl(scudo::SizeClassAllocatorLocalCache<scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>>*, unsigned long, scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::RegionInfo*, unsigned int*, unsigned int, bool)
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     std::__1::pair<android::sp<android::ITransactionCompletedListener> const, android::SurfaceComposerClient::CallbackInfo>::~pair()
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::BufferQueueConsumer::releaseBuffer(int, unsigned long, android::sp<android::Fence> const&, void*, void*)
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     @plt
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              syscall
0.00%     binder:1454_4    1454  1657  /system/lib64/libc++.so                                                                                                     std::__1::condition_variable::wait(std::__1::unique_lock<std::__1::mutex>&)
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f1544]
0.00%     binder:1454_2    1454  1579  /system/lib64/libbinder.so                                                                                                  int android::Parcel::readAligned<unsigned int>(unsigned int*) const
0.00%     binder:1454_3    1454  1598  /system/lib64/libutils.so                                                                                                   android::VectorImpl::editArrayImpl()
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libui.so                                                                                                      android::FenceTime::FenceTime(android::sp<android::Fence> const&)
0.00%     binder:1454_4    1454  1657  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a277ec]
0.00%     com.ps2x.runner  1454  1608  /system_ext/lib64/libpenguin.so                                                                                             penguinQueueBuffer.cfi
0.00%     binder:1454_2    1454  1579  /system/lib64/libutils.so                                                                                                   android::String16::size() const
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616ee350]
0.00%     binder:1454_2    1454  1579  /system/lib64/libbinder.so                                                                                                  android::Parcel::continueWrite(unsigned long)
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::allocate(unsigned long, scudo::Chunk::Origin, unsigned long, bool)
0.00%     binder:1454_4    1454  1657  /system/lib64/libutils.so                                                                                                   __aarch64_ldadd4_relax
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __system_property_serial
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              ioctl
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760ad37c0]
0.00%     binder:1454_2    1454  1579  /system/lib64/libcutils.so                                                                                                  atrace_get_enabled_tags
0.00%     binder:1454_2    1454  1579  /system/lib64/libbinder.so                                                                                                  android::Parcel::unflattenBinder(android::sp<android::IBinder>*) const
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              pthread_cond_wait
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     std::__1::__hash_table<std::__1::__hash_value_type<android::CallbackId, android::TransactionCompletedListener::CallbackTranslation>, std::__1::__unordered_map_hasher<android::CallbackId, std::__1::__hash_value_type<android::CallbackId, android::TransactionCompletedListener::CallbackTranslation>, android::CallbackIdHash, std::__1::equal_to<android::CallbackId>, true>, std::__1::__unordered_map_equal<android::CallbackId, std::__1::__hash_value_type<android::CallbackId, android::TransactionCompletedListener::CallbackTranslation>, std::__1::equal_to<android::CallbackId>, android::CallbackIdHash, true>, std::__1::allocator<std::__1::__hash_value_type<android::CallbackId, android::TransactionCompletedListener::CallbackTranslation>>>::__node_insert_multi(std::__1::__hash_node<std::__1::__hash_value_type<android::CallbackId, android::TransactionCompletedListener::CallbackTranslation>, void*>*)
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+782a74c]
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+782a758]
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7865c20]
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::AudioEndpoint::getFullFramesAvailable()
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::AudioStreamInternal::getDeviceBufferSize() const
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::IsochronousClockModel::convertPositionToTime(long) const
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::flowgraph::FlowGraphPortFloatInput::getBuffer()
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         android::FifoBuffer::read(void*, int)
0.00%     AAudio_1         1454  1655  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760bb2670]
0.00%     AAudio_1         1454  1655  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a8e664]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760dabcc0]
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     __aarch64_ldadd4_relax
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::pushBlocks(scudo::SizeClassAllocatorLocalCache<scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>>*, unsigned long, unsigned int*, unsigned int)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76084c1d4]
0.00%     binder:1454_4    1454  1630  /system/lib64/libgui.so                                                                                                     android::BLASTBufferQueue::releaseBufferCallbackLocked(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>, bool)
0.00%     binder:1454_3    1454  1598  /system/lib64/libbinder.so                                                                                                  android::IPCThreadState::talkWithDriver(bool)
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libEGL_adreno.so                                                                                          EglSubDriverHelperGetValue
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!bae80158447986e3fe6093dadaffee!a9ee82cd83!
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76082b200]
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::SizeClassAllocatorLocalCache<scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>>::refill(scudo::SizeClassAllocatorLocalCache<scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>>::PerClass*, unsigned long, unsigned short)
0.00%     binder:1454_2    1454  1579  /system/lib64/libui.so                                                                                                      android::Region::~Region()
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616fbc20]
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __aarch64_cas4_acq
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7b1b4]
0.00%     binder:1454_2    1454  1579  /system/lib64/libgui.so                                                                                                     android::SurfaceStats::~SurfaceStats()
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f1544]
0.00%     binder:1454_3    1454  1598  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              pthread_mutex_unlock
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     non-virtual thunk to android::BnTransactionCompletedListener::onTransact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616fbd38]
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::allocate(unsigned long, scudo::Chunk::Origin, unsigned long, bool)
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::BnInterface<android::gui::IScreenCaptureListener>::onAsBinder()
0.00%     binder:1454_4    1454  1657  /system/lib64/libc++.so                                                                                                     @plt
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!5fc000445846521182e8029a56a944!a9ee82cd83!
0.00%     binder:1454_4    1454  1630  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::HybridMutex::tryLock()
0.00%     binder:1454_4    1454  1630  /system/lib64/libbinder.so                                                                                                  android::IPCThreadState::getAndExecuteCommand()
0.00%     binder:1454_4    1454  1630  /system/lib64/libbinder.so                                                                                                  android::IPCThreadState::processPendingDerefs()
0.00%     binder:1454_4    1454  1630  /system/lib64/libbinder.so                                                                                                  android::Parcel::readObject(bool) const
0.00%     binder:1454_4    1454  1630  /system/lib64/libgui.so                                                                                                     android::BnTransactionCompletedListener::onTransact(unsigned int, android::Parcel const&, android::Parcel*, unsigned int)
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760bcd01c]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7610619f0]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/eglSubDriverAndroid.so                                                                                    eglSubDriverAndroid.so[+1dbac]
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e26028]
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+78a8328]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/libgsl.so                                                                                                     gsl_command_issueib_sync
0.00%     binder:1454_3    1454  1598  /system/lib64/libgui.so                                                                                                     android::BLASTBufferQueue::releaseBufferCallbackLocked(android::ReleaseCallbackId const&, android::sp<android::Fence> const&, std::__1::optional<unsigned int>, bool)
0.00%     binder:1454_2    1454  1579  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e129ec]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::BLASTBufferQueue::acquireNextBufferLocked(std::__1::optional<android::SurfaceComposerClient::Transaction*>)
0.00%     com.ps2x.runner  1454  1608  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+78a83e0]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     std::__1::__function::__func<std::__1::__bind<std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&, void*&, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>, std::__1::allocator<std::__1::__bind<std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&, void*&, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>>, void (long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>::__clone() const
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libgui.so                                                                                                     android::InputWindowCommands::write(android::Parcel&) const
0.00%     AAudio_1         1454  1655  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              pthread_mutex_lock
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  @plt
0.00%     AAudio_1         1454  1655  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+782a748]
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         aaudio::AudioStream::maybeCallDataCallback(void*, int)
0.00%     AAudio_1         1454  1655  /system/lib64/libaaudio_internal.so                                                                                         android::FifoControllerIndirect::getWriteCounter()
0.00%     AAudio_1         1454  1655  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760bbcc4c]
0.00%     AAudio_1         1454  1655  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a8e810]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a85968]
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libui.so                                                                                                      android::ui::Transform::~Transform()
0.00%     com.ps2x.runner  1454  1608  /system/lib64/libui.so                                                                                                      android::Gralloc5Mapper::setDataspace(native_handle const*, android::hardware::graphics::common::V1_2::Dataspace) const
0.00%     binder:1454_4    1454  1630  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              pthread_mutex_lock
0.00%     binder:1454_4    1454  1630  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::deallocate(void*, scudo::Chunk::Origin, unsigned long, unsigned long)
0.00%     binder:1454_4    1454  1630  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::HybridMutex::unlock()
0.00%     binder:1454_4    1454  1630  /system/lib64/libgui.so                                                                                                     void std::__1::__tree_remove[abi:nn180000]<std::__1::__tree_node_base<void*>*>(std::__1::__tree_node_base<void*>*, std::__1::__tree_node_base<void*>*)
0.00%     binder:1454_4    1454  1630  /system/lib64/libui.so                                                                                                      android::Fence::~Fence()
0.00%     binder:1454_4    1454  1630  /system/lib64/libutils.so                                                                                                   android::RefBase::incStrong(void const*) const
0.00%     binder:1454_4    1454  1630  /system/lib64/libutils.so                                                                                                   android::RefBase::weakref_type::attemptIncStrong(void const*)
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105a964]
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::Allocator<scudo::AndroidNormalConfig, &scudo_malloc_postinit>::allocate(unsigned long, scudo::Chunk::Origin, unsigned long, bool)
0.00%     binder:1454_4    1454  1657  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::hasChanceToReleasePages(scudo::SizeClassAllocator64<scudo::PrimaryConfig<scudo::AndroidNormalConfig>>::RegionInfo*, unsigned long, unsigned long, scudo::ReleaseToOS)
0.00%     binder:1454_3    1454  1598  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a277ec]
0.00%     binder:1454_4    1454  1630  /system/lib64/libbinder.so                                                                                                  int android::Parcel::readAligned<unsigned long>(unsigned long*) const
0.00%     binder:1454_4    1454  1630  /system/lib64/libgui.so                                                                                                     std::__1::__function::__func<std::__1::__bind<std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&, void*&, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>, std::__1::allocator<std::__1::__bind<std::__1::function<void (void*, long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>&, void*&, std::__1::placeholders::__ph<1> const&, std::__1::placeholders::__ph<2> const&, std::__1::placeholders::__ph<3> const&>>, void (long, android::sp<android::Fence> const&, std::__1::vector<android::SurfaceControlStats, std::__1::allocator<android::SurfaceControlStats>> const&)>::__clone() const
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e7f8dc]
0.00%     binder:1454_4    1454  1630  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616e8138]
0.00%     com.ps2x.runner  1454  1608  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760daa4a4]
0.00%     com.ps2x.runner  1454  1608  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!dc9f39c62df12bc991c8a5eaa369df!a9ee82cd83!
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              ioctl
0.00%     com.ps2x.runner  1454  1608  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              SystemProperties::Get(char const*, char*)
0.00%     binder:1454_2    1454  1579  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __memcmp_aarch64
