Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 194954
Event count: 166417934387

Overhead  Command          Pid  Tid  Shared Object                                                                                                               Symbol
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7969110]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796afb8]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libgsl.so                                                                                                     gsl_command_issueib_with_alloc_list
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  GS::recordGifTagDebugEventUnlocked(unsigned int, unsigned int, unsigned char, unsigned int)
0.00%     GameThread       309  379  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              trace_begin_internal(char const*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7969438]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7969088]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79691b4]
0.00%     com.ps2x.runner  309  343  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+78a80fc]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79690cc]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!24512213094d1ce3e6d67af8321e8f!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968d24]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfbf7c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e23180]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00423DE0_0x423de0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c06c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968d9c]
0.00%     GameThread       309  379  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __aarch64_ldadd4_rel
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760d35238]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760dcfdd8]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e1ee20]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79692c0]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e10228]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003E4DB8_0x3e4db8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00287C48_0x287c48(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760f925f4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_004126A0_0x4126a0(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  /system/lib64/libutils.so                                                                                                   android::Looper::getForThread()
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  ps2_park::tallySemaSignal(int, int, unsigned int, unsigned int)
0.00%     GameThread       309  379  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              bionic_trace_end()
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760d8947c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d888]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b88c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760849a4c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968fc8]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76081e3c0]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760f701e4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796903c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760af7d0c]
0.00%     GameThread       309  379  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              scudo_malloc
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_002AA428_0x2aa428(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!49913750b6b849cb7374ac3c774012!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d860]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968fe4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c7b8]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c074]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/vendor.qti.hardware.display.snapalloc-impl.so                                                                 snapalloc::SnapMetadataManager::CompressionHelper(snapalloc::SnapMetadata*, snapalloc::SnapHandleInternal*, void*, void*, vendor::qti::hardware::display::snapalloc::BufferDescriptor*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfbee0]
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a843b0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79693a4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968d64]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796ddd4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d8ac]
0.00%     com.ps2x.runner  309  343  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __strchr_aarch64
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968510]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760f78de0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_00411340_0x411340(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968930]
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     std::__1::pair<std::__1::__hash_iterator<std::__1::__hash_node<int, void*>*>, bool> std::__1::__hash_table<int, std::__1::hash<int>, std::__1::equal_to<int>, std::__1::allocator<int>>::__emplace_unique_key_args<int, int const&>(int const&, int const&)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796ca20]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e10640]
0.00%     GameThread       309  379  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              clock_gettime
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7969fc0]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!d176e7e09b96a8fe74bc8cf5e51dec!a9ee82cd83!
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7655c64]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760cfc0d4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e46cb0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  sub_003D7EC8_0x3d7ec8(unsigned char*, R5900Context*, PS2Runtime*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e44f2c]
0.00%     com.ps2x.runner  309  343  /system/lib64/libgui.so                                                                                                     android::Surface::queueBuffer(ANativeWindowBuffer*, int)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b884]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e1b510]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!58f3185edbb9876dd90caa4094eb28!a9ee82cd83!
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       !!!0000!45d2700de2f9713cf17be4c44ed903!a9ee82cd83!
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b8e0cc]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b4b4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e1060c]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e3f648]
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a8e664]
0.00%     GameThread       309  379  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a6b760]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7616f130c]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/libgrallocutils.so                                                                                            gralloc::GrallocSnapHelper::GetSnapFlatFormat(gralloc::SnapFormatDescriptor, vendor_qti_hardware_display_common_BufferUsage, vendor_qti_hardware_display_common_PixelFormat*)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79692c4]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a21910]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796ca34]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796ca1c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7969120]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796906c]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/hw/mapper.qti.so                                                                                              stablec::vendor::qti::hardware::display::mapper5::QtiMapper5::setStandardMetadata(native_handle const*, long, void const*, unsigned long)
0.00%     com.ps2x.runner  309  343  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              __sflags
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968f7c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfc070]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/hw/mapper.qti.so                                                                                              stablec::vendor::qti::hardware::display::mapper5::QtiMapper5::GetExpectedSize(unsigned long)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796a908]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a2193c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796ab0c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79689f4]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfc1c4]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b209b0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968d60]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760d0ffb4]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760a2194c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79683d4]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761a85968]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+dfc294]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796b704]
0.00%     com.ps2x.runner  309  343  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  __cxa_get_globals_fast
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760e01894]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796a938]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+df3290]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e10678]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796a760]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7607c0838]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796be04]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796900c]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+79690dc]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe761004e18]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  GS::recordDrawDebugEventUnlocked(int)
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+44130dc]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796a580]
0.00%     com.ps2x.runner  309  343  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                       glBufferSubData
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760feb048]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+e46cc0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796d854]
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe7611362b0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968f48]
0.00%     com.ps2x.runner  309  343  /system/lib64/libutils.so                                                                                                   android::VectorImpl::_shrink(unsigned long, unsigned long)
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe76105b1a0]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+7968f98]
0.00%     GameThread       309  379  /data/app/~~iJ9u4zXpt7Nae68VO9zlyA==/com.ps2x.runner-2TG_FPWA9orWwqB6n_6OhQ==/base.apk!/lib/arm64-v8a/libps2EntryRunner.so  libps2EntryRunner.so[+796c07c]
0.00%     com.ps2x.runner  309  343  /system/lib64/libui.so                                                                                                      std::__1::__shared_ptr_emplace<android::FenceTime, std::__1::allocator<android::FenceTime>>::__on_zero_shared()
0.00%     com.ps2x.runner  309  343  /apex/com.android.runtime/lib64/bionic/libc.so                                                                              android_fdsan_create_owner_tag
0.00%     com.ps2x.runner  309  343  [kernel.kallsyms]                                                                                                           [kernel.kallsyms][+ffffffe760b216f4]
