Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 601798
Event count: 428955035635

Overhead  Command          Symbol
0.02%     GsWorker         libvulkan_freedreno.so[+c1cb1c]
0.02%     GsWorker         libvulkan_freedreno.so[+b6bc14]
0.02%     GameThread       PS2Runtime::lookupFunction(unsigned int)
0.02%     GsWorker         libvulkan_freedreno.so[+c65d78]
0.02%     GsWorker         libvulkan_freedreno.so[+b862d4]
0.02%     GsWorker         __kernel_clock_gettime
0.02%     GsWorker         libvulkan_freedreno.so[+b459a8]
0.02%     GsWorker         libvulkan_freedreno.so[+b48c34]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d488]
0.02%     GsWorker         libvulkan_freedreno.so[+c65770]
0.02%     GsWorker         libvulkan_freedreno.so[+b7f6cc]
0.02%     GsWorker         libvulkan_freedreno.so[+c6593c]
0.02%     GsWorker         libvulkan_freedreno.so[+ab822c]
0.02%     GsWorker         libvulkan_freedreno.so[+b6d674]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d49c]
0.02%     GsWorker         libvulkan_freedreno.so[+c3f744]
0.02%     GsWorker         libvulkan_freedreno.so[+b6b894]
0.02%     GsWorker         libvulkan_freedreno.so[+c1e644]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d114]
0.02%     GsWorker         libvulkan_freedreno.so[+aed34c]
0.02%     GsWorker         libvulkan_freedreno.so[+c6081c]
0.02%     GsWorker         libvulkan_freedreno.so[+b6c328]
0.02%     com.ps2x.runner  @plt
0.02%     GsWorker         libvulkan_freedreno.so[+b40d84]
0.02%     GsWorker         libvulkan_freedreno.so[+c1cff0]
0.02%     GsWorker         libvulkan_freedreno.so[+aea3a8]
0.02%     GsWorker         libvulkan_freedreno.so[+ab04d4]
0.02%     GsWorker         libvulkan_freedreno.so[+b4882c]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe760858424]
0.02%     GsWorker         libvulkan_freedreno.so[+c416e4]
0.02%     GsWorker         libvulkan_freedreno.so[+c18d24]
0.02%     GsWorker         libvulkan_freedreno.so[+b48aa4]
0.02%     GsWorker         libvulkan_freedreno.so[+c65a10]
0.02%     GsWorker         libvulkan_freedreno.so[+af26e8]
0.02%     GsWorker         libvulkan_freedreno.so[+ab8268]
0.02%     GsWorker         libvulkan_freedreno.so[+ae4d5c]
0.02%     GsWorker         libvulkan_freedreno.so[+c65234]
0.02%     GsWorker         libvulkan_freedreno.so[+c60340]
0.02%     GameThread       libunwind::LocalAddressSpace::getULEB128(unsigned long&, unsigned long)
0.02%     GsWorker         libvulkan_freedreno.so[+c65c44]
0.02%     GsWorker         libvulkan_freedreno.so[+c60b1c]
0.02%     GsWorker         libvulkan_freedreno.so[+b48a8c]
0.02%     GsWorker         libvulkan_freedreno.so[+ae4bac]
0.02%     GsWorker         libvulkan_freedreno.so[+c60394]
0.02%     GsWorker         libvulkan_freedreno.so[+b489a4]
0.02%     GameThread       sub_00375A08_0x375a08(unsigned char*, R5900Context*, PS2Runtime*)
0.02%     com.ps2x.runner  __memset_aarch64_nt
0.02%     GsWorker         libvulkan_freedreno.so[+c6abac]
0.02%     GsWorker         libvulkan_freedreno.so[+c659d4]
0.02%     GsWorker         libvulkan_freedreno.so[+c41764]
0.02%     GsWorker         libvulkan_freedreno.so[+c659b4]
0.02%     GsWorker         libvulkan_freedreno.so[+b4b898]
0.02%     GsWorker         libvulkan_freedreno.so[+c65b5c]
0.02%     GsWorker         libvulkan_freedreno.so[+b6be6c]
0.02%     GsWorker         libvulkan_freedreno.so[+c19900]
0.02%     GsWorker         libvulkan_freedreno.so[+c6032c]
0.02%     GsWorker         libvulkan_freedreno.so[+c651f8]
0.02%     GsWorker         libvulkan_freedreno.so[+c63880]
0.02%     GsWorker         libvulkan_freedreno.so[+c65108]
0.02%     GsWorker         libvulkan_freedreno.so[+bcacb4]
0.02%     GsWorker         libvulkan_freedreno.so[+b4b8a0]
0.02%     GsWorker         libvulkan_freedreno.so[+c416d4]
0.02%     GsWorker         libvulkan_freedreno.so[+b47658]
0.02%     GsWorker         libvulkan_freedreno.so[+c65a2c]
0.02%     GsWorker         libvulkan_freedreno.so[+b45474]
0.02%     GsWorker         libvulkan_freedreno.so[+c3f5d8]
0.02%     GsWorker         libvulkan_freedreno.so[+c1cbf0]
0.02%     GsWorker         libvulkan_freedreno.so[+ab82ec]
0.02%     GsWorker         libvulkan_freedreno.so[+b74bd8]
0.02%     GsWorker         libvulkan_freedreno.so[+c1c6a0]
0.02%     GsWorker         libvulkan_freedreno.so[+b415a8]
0.02%     GsWorker         libvulkan_freedreno.so[+c65748]
0.02%     GsWorker         libvulkan_freedreno.so[+c65340]
0.02%     GsWorker         libvulkan_freedreno.so[+ae62fc]
0.02%     GsWorker         libvulkan_freedreno.so[+b6b414]
0.02%     GsWorker         libvulkan_freedreno.so[+b89ae4]
0.02%     GsWorker         libvulkan_freedreno.so[+c60ae8]
0.02%     GsWorker         libvulkan_freedreno.so[+c65750]
0.02%     GsWorker         libvulkan_freedreno.so[+b45980]
0.02%     GsWorker         libvulkan_freedreno.so[+c60a8c]
0.02%     GsWorker         libvulkan_freedreno.so[+ae6994]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d004]
0.02%     GsWorker         libvulkan_freedreno.so[+b40d08]
0.02%     GsWorker         libvulkan_freedreno.so[+afe2f0]
0.02%     GsWorker         libvulkan_freedreno.so[+bb3874]
0.02%     GsWorker         libvulkan_freedreno.so[+aec734]
0.02%     GsWorker         libvulkan_freedreno.so[+c657bc]
0.02%     GsWorker         libvulkan_freedreno.so[+c60670]
0.02%     GsWorker         libvulkan_freedreno.so[+b40f88]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe761a7959c]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe760d892a0]
0.02%     GsWorker         libvulkan_freedreno.so[+ab81a0]
0.02%     GsWorker         libvulkan_freedreno.so[+b8991c]
0.02%     GsWorker         libvulkan_freedreno.so[+ae4b94]
0.02%     GsWorker         libvulkan_freedreno.so[+b488ac]
0.02%     GsWorker         libvulkan_freedreno.so[+ab846c]
0.02%     GsWorker         libvulkan_freedreno.so[+c65788]
0.02%     GameThread       __cxxabiv1::readEncodedPointer(unsigned char const**, unsigned char, unsigned long)
0.02%     GsWorker         libvulkan_freedreno.so[+b47404]
0.02%     GsWorker         libvulkan_freedreno.so[+c41830]
0.02%     GsWorker         libvulkan_freedreno.so[+b8542c]
0.02%     GsWorker         libvulkan_freedreno.so[+c28d24]
0.02%     GsWorker         libvulkan_freedreno.so[+c65a4c]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d0f4]
0.02%     GsWorker         libvulkan_freedreno.so[+ae5c48]
0.02%     GsWorker         libvulkan_freedreno.so[+c603a8]
0.02%     GsWorker         libvulkan_freedreno.so[+b6c354]
0.02%     GsWorker         libvulkan_freedreno.so[+bcc4dc]
0.02%     GsWorker         libvulkan_freedreno.so[+c65994]
0.02%     GsWorker         libvulkan_freedreno.so[+b40be4]
0.02%     GameThread       ps2_e44_trace::storeArmed(unsigned int, unsigned int)
0.02%     GsWorker         libvulkan_freedreno.so[+ae5c24]
0.02%     GsWorker         libvulkan_freedreno.so[+b7a948]
0.02%     GsWorker         libvulkan_freedreno.so[+b40d44]
0.02%     GsWorker         libvulkan_freedreno.so[+cc8978]
0.02%     GsWorker         libvulkan_freedreno.so[+aa0e24]
0.02%     GsWorker         libvulkan_freedreno.so[+c6119c]
0.02%     GsWorker         libvulkan_freedreno.so[+c35a50]
0.02%     GsWorker         libvulkan_freedreno.so[+b47d28]
0.02%     GsWorker         libvulkan_freedreno.so[+b4b8c4]
0.02%     GsWorker         libvulkan_freedreno.so[+c658b0]
0.02%     GsWorker         libvulkan_freedreno.so[+c19944]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe760b8d478]
0.02%     GsWorker         libvulkan_freedreno.so[+c1cf34]
0.02%     GsWorker         libvulkan_freedreno.so[+b4886c]
0.02%     GsWorker         libvulkan_freedreno.so[+c16628]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe760a47ef8]
0.02%     GsWorker         libvulkan_freedreno.so[+c659d8]
0.02%     GsWorker         libvulkan_freedreno.so[+c65b40]
0.02%     GsWorker         libvulkan_freedreno.so[+b7f5e4]
0.02%     GsWorker         libvulkan_freedreno.so[+bcb0ec]
0.02%     GsWorker         libvulkan_freedreno.so[+b40f80]
0.02%     GsWorker         libvulkan_freedreno.so[+ab04c4]
0.02%     GsWorker         libvulkan_freedreno.so[+b45480]
0.02%     GsWorker         libvulkan_freedreno.so[+aed284]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe760dcf690]
0.02%     GsWorker         libvulkan_freedreno.so[+b79bd8]
0.02%     GsWorker         libvulkan_freedreno.so[+b6d640]
0.02%     GsWorker         libvulkan_freedreno.so[+b459b0]
0.02%     GsWorker         libvulkan_freedreno.so[+b6894c]
0.02%     GsWorker         libvulkan_freedreno.so[+aa0e74]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d10c]
0.02%     GsWorker         libvulkan_freedreno.so[+c3e398]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d0d4]
0.02%     GsWorker         libvulkan_freedreno.so[+c18d3c]
0.02%     GsWorker         libvulkan_freedreno.so[+c1cb4c]
0.02%     GsWorker         libvulkan_freedreno.so[+b7f5f8]
0.02%     GsWorker         libvulkan_freedreno.so[+c658e0]
0.02%     GsWorker         libvulkan_freedreno.so[+b6b0f0]
0.02%     GsWorker         libvulkan_freedreno.so[+b6b85c]
0.02%     GsWorker         libvulkan_freedreno.so[+c1cf60]
0.02%     GsWorker         libvulkan_freedreno.so[+c17b20]
0.02%     GsWorker         libvulkan_freedreno.so[+c65368]
0.02%     GsWorker         libvulkan_freedreno.so[+c1d044]
0.02%     GsWorker         libvulkan_freedreno.so[+b454a0]
0.02%     GsWorker         libvulkan_freedreno.so[+aed004]
0.02%     GsWorker         libvulkan_freedreno.so[+aecefc]
0.02%     GsWorker         libvulkan_freedreno.so[+b4740c]
0.02%     GsWorker         libvulkan_freedreno.so[+c65998]
0.02%     GsWorker         libvulkan_freedreno.so[+b863e0]
0.02%     GsWorker         libvulkan_freedreno.so[+b40ee8]
0.02%     GsWorker         libvulkan_freedreno.so[+b7f4c8]
0.02%     GsWorker         libvulkan_freedreno.so[+c416f4]
0.02%     GsWorker         libvulkan_freedreno.so[+b40ce8]
0.02%     GsWorker         libvulkan_freedreno.so[+c608e8]
0.02%     GsWorker         libvulkan_freedreno.so[+c66838]
0.02%     GsWorker         libvulkan_freedreno.so[+c63294]
0.02%     GameThread       [kernel.kallsyms][+ffffffe760a277ec]
0.02%     GsWorker         libvulkan_freedreno.so[+c5fa0c]
0.02%     GsWorker         libvulkan_freedreno.so[+b48a18]
0.02%     GsWorker         libvulkan_freedreno.so[+b48960]
0.02%     GsWorker         libvulkan_freedreno.so[+c653a8]
0.02%     GsWorker         libvulkan_freedreno.so[+c1990c]
0.02%     GsWorker         libvulkan_freedreno.so[+c65ad8]
0.02%     GsWorker         libvulkan_freedreno.so[+ae5d2c]
0.02%     GsWorker         libvulkan_freedreno.so[+c28960]
0.02%     GsWorker         libvulkan_freedreno.so[+b40d88]
0.02%     GsWorker         libvulkan_freedreno.so[+b40ec8]
0.02%     GsWorker         libvulkan_freedreno.so[+b86360]
0.02%     GsWorker         libvulkan_freedreno.so[+b40f3c]
0.02%     GsWorker         libvulkan_freedreno.so[+c64be4]
0.02%     GsWorker         libvulkan_freedreno.so[+a96d00]
0.02%     GsWorker         libvulkan_freedreno.so[+bb3a24]
0.02%     GsWorker         libvulkan_freedreno.so[+b7f6f0]
0.02%     GsWorker         libvulkan_freedreno.so[+bcd3f8]
0.02%     GsWorker         libvulkan_freedreno.so[+ab82dc]
0.02%     GsWorker         libvulkan_freedreno.so[+afbb74]
0.02%     GsWorker         libvulkan_freedreno.so[+c1cf4c]
0.02%     GsWorker         [kernel.kallsyms][+ffffffe760d70f00]
0.02%     GsWorker         libvulkan_freedreno.so[+b40d10]
0.02%     GsWorker         libvulkan_freedreno.so[+c659b8]
0.02%     GsWorker         libvulkan_freedreno.so[+b6892c]
0.02%     GsWorker         libvulkan_freedreno.so[+c65980]
0.02%     GsWorker         libvulkan_freedreno.so[+c65938]
0.02%     GsWorker         libvulkan_freedreno.so[+c65208]
0.02%     GsWorker         libvulkan_freedreno.so[+b6c37c]
0.02%     GsWorker         libvulkan_freedreno.so[+b40d28]
0.02%     GsWorker         libvulkan_freedreno.so[+b6b8e0]
0.02%     GsWorker         libvulkan_freedreno.so[+c38c80]
0.02%     GsWorker         libvulkan_freedreno.so[+b89b08]
0.02%     GsWorker         libvulkan_freedreno.so[+ae655c]
0.02%     GsWorker         libvulkan_freedreno.so[+b46d90]
0.02%     GsWorker         libvulkan_freedreno.so[+c60374]
0.02%     GsWorker         libvulkan_freedreno.so[+b863d4]
0.02%     GsWorker         libvulkan_freedreno.so[+ae4e84]
0.01%     GsWorker         libvulkan_freedreno.so[+c60aac]
0.01%     GsWorker         libvulkan_freedreno.so[+bd0b50]
0.01%     GsWorker         libvulkan_freedreno.so[+aed274]
0.01%     GsWorker         libvulkan_freedreno.so[+c64bb4]
0.01%     GsWorker         libvulkan_freedreno.so[+c3f5d0]
0.01%     GsWorker         GS::vertexKick(bool)
0.01%     GsWorker         libvulkan_freedreno.so[+c1cb64]
0.01%     GsWorker         libvulkan_freedreno.so[+b86274]
0.01%     GsWorker         libvulkan_freedreno.so[+c65388]
0.01%     GsWorker         libvulkan_freedreno.so[+ae67ec]
0.01%     GsWorker         libvulkan_freedreno.so[+aee2e0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6b9a4]
0.01%     GsWorker         libvulkan_freedreno.so[+b7f710]
0.01%     GsWorker         libvulkan_freedreno.so[+c41780]
0.01%     GsWorker         libvulkan_freedreno.so[+b48994]
0.01%     GsWorker         libvulkan_freedreno.so[+c44118]
0.01%     GsWorker         libvulkan_freedreno.so[+c38c90]
0.01%     GsWorker         libvulkan_freedreno.so[+bb5d30]
0.01%     GsWorker         libvulkan_freedreno.so[+b40fa0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c418]
0.01%     GsWorker         libvulkan_freedreno.so[+b488fc]
0.01%     GsWorker         libvulkan_freedreno.so[+b4b888]
0.01%     GsWorker         libvulkan_freedreno.so[+ae63b4]
0.01%     GsWorker         libvulkan_freedreno.so[+b40be0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab06d0]
0.01%     GsWorker         libvulkan_freedreno.so[+b47284]
0.01%     GsWorker         libvulkan_freedreno.so[+c658a0]
0.01%     GsWorker         libvulkan_freedreno.so[+af9744]
0.01%     GsWorker         libvulkan_freedreno.so[+c60ac8]
0.01%     GsWorker         libvulkan_freedreno.so[+b489cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c65930]
0.01%     GsWorker         libvulkan_freedreno.so[+bc9ca4]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f94]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4678]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0ac]
0.01%     GsWorker         libvulkan_freedreno.so[+bb38dc]
0.01%     GsWorker         libvulkan_freedreno.so[+b41994]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1780]
0.01%     GsWorker         libvulkan_freedreno.so[+b487f8]
0.01%     GameThread       VU1Interpreter::applyDest(float*, float const*, unsigned char)
0.01%     GsWorker         libvulkan_freedreno.so[+bcab04]
0.01%     GameThread       __sfvwrite
0.01%     GsWorker         libvulkan_freedreno.so[+b40f48]
0.01%     GsWorker         libvulkan_freedreno.so[+bb4f50]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a54]
0.01%     GsWorker         libvulkan_freedreno.so[+bcc464]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d218]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d318]
0.01%     GsWorker         libvulkan_freedreno.so[+b48540]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a5db58]
0.01%     GsWorker         libvulkan_freedreno.so[+c65ab8]
0.01%     GsWorker         libvulkan_freedreno.so[+b4b8e0]
0.01%     GsWorker         libvulkan_freedreno.so[+b41010]
0.01%     GsWorker         libvulkan_freedreno.so[+c292a0]
0.01%     GsWorker         GS::buildDrawBatch(int) const
0.01%     GsWorker         libvulkan_freedreno.so[+ae621c]
0.01%     GsWorker         libvulkan_freedreno.so[+aecec0]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d76044]
0.01%     GsWorker         libvulkan_freedreno.so[+c258ac]
0.01%     GsWorker         libvulkan_freedreno.so[+c3ac08]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d2fdf8]
0.01%     GsWorker         libvulkan_freedreno.so[+b68958]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c5cc]
0.01%     GsWorker         libvulkan_freedreno.so[+aed1f4]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f98]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a79530]
0.01%     GsWorker         libvulkan_freedreno.so[+bcacb8]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0bc]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8208]
0.01%     GsWorker         libvulkan_freedreno.so[+c657a4]
0.01%     GsWorker         libvulkan_freedreno.so[+c38f70]
0.01%     GsWorker         libvulkan_freedreno.so[+b4888c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d338]
0.01%     GsWorker         libvulkan_freedreno.so[+b8c938]
0.01%     GsWorker         libvulkan_freedreno.so[+c289a4]
0.01%     GsWorker         libvulkan_freedreno.so[+c659e0]
0.01%     GsWorker         libvulkan_freedreno.so[+c41d18]
0.01%     GsWorker         libvulkan_freedreno.so[+c1738c]
0.01%     GsWorker         libvulkan_freedreno.so[+b4b7d8]
0.01%     GsWorker         libvulkan_freedreno.so[+c61250]
0.01%     GsWorker         libvulkan_freedreno.so[+b6a19c]
0.01%     GameThread       sub_0037A430_0x37a430(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+c65944]
0.01%     GsWorker         libvulkan_freedreno.so[+c631b4]
0.01%     GsWorker         libvulkan_freedreno.so[+c65990]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b70]
0.01%     GsWorker         libvulkan_freedreno.so[+b9c6d8]
0.01%     GsWorker         libvulkan_freedreno.so[+ab858c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b74]
0.01%     GsWorker         libvulkan_freedreno.so[+c658ec]
0.01%     GsWorker         libvulkan_freedreno.so[+c643cc]
0.01%     GsWorker         libvulkan_freedreno.so[+b48950]
0.01%     GsWorker         libvulkan_freedreno.so[+c28984]
0.01%     GsWorker         libvulkan_freedreno.so[+aecc64]
0.01%     GsWorker         libvulkan_freedreno.so[+af0bd8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65bf4]
0.01%     GsWorker         libvulkan_freedreno.so[+bb60c0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04bc]
0.01%     GsWorker         libvulkan_freedreno.so[+c1ceb0]
0.01%     GsWorker         libvulkan_freedreno.so[+b9b858]
0.01%     GsWorker         libvulkan_freedreno.so[+c6509c]
0.01%     GsWorker         libvulkan_freedreno.so[+ae8d14]
0.01%     GsWorker         libvulkan_freedreno.so[+c60730]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c674]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1790]
0.01%     GsWorker         libvulkan_freedreno.so[+c4412c]
0.01%     GsWorker         libvulkan_freedreno.so[+b6a0bc]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a79568]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c364]
0.01%     GsWorker         libvulkan_freedreno.so[+b6be74]
0.01%     GsWorker         libvulkan_freedreno.so[+b40da0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab68b0]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760b8d468]
0.01%     GsWorker         libvulkan_freedreno.so[+ab3414]
0.01%     GsWorker         libvulkan_freedreno.so[+c659a0]
0.01%     GsWorker         libvulkan_freedreno.so[+c64b70]
0.01%     GsWorker         libvulkan_freedreno.so[+b41020]
0.01%     GsWorker         libvulkan_freedreno.so[+c198fc]
0.01%     GsWorker         libvulkan_freedreno.so[+c6596c]
0.01%     GsWorker         libvulkan_freedreno.so[+c652d4]
0.01%     GsWorker         libvulkan_freedreno.so[+c65abc]
0.01%     GsWorker         libvulkan_freedreno.so[+b4100c]
0.01%     GsWorker         libvulkan_freedreno.so[+b7a940]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a90]
0.01%     GsWorker         libvulkan_freedreno.so[+c65934]
0.01%     GsWorker         libvulkan_freedreno.so[+b48c44]
0.01%     GsWorker         libvulkan_freedreno.so[+c659c0]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b80]
0.01%     GsWorker         libvulkan_freedreno.so[+b6a63c]
0.01%     GsWorker         libvulkan_freedreno.so[+b48c3c]
0.01%     GsWorker         libvulkan_freedreno.so[+b476f4]
0.01%     GsWorker         libvulkan_freedreno.so[+ab36bc]
0.01%     GsWorker         libvulkan_freedreno.so[+c174bc]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b3c]
0.01%     GsWorker         libvulkan_freedreno.so[+b40cf8]
0.01%     GsWorker         libvulkan_freedreno.so[+c27504]
0.01%     GsWorker         libvulkan_freedreno.so[+bcacc4]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b4c]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760dcfdd8]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d00]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a796c4]
0.01%     GsWorker         libvulkan_freedreno.so[+ab84f0]
0.01%     GsWorker         libvulkan_freedreno.so[+c603d0]
0.01%     GsWorker         libvulkan_freedreno.so[+c38bd8]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d18]
0.01%     GsWorker         libvulkan_freedreno.so[+b48508]
0.01%     GsWorker         libvulkan_freedreno.so[+b3cac0]
0.01%     GsWorker         libvulkan_freedreno.so[+b9c6f0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04b8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a94]
0.01%     GsWorker         libvulkan_freedreno.so[+b68940]
0.01%     GsWorker         libvulkan_freedreno.so[+aed1e0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c5fc]
0.01%     GsWorker         libvulkan_freedreno.so[+aa0d78]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4bc]
0.01%     GsWorker         libvulkan_freedreno.so[+b7f720]
0.01%     GsWorker         libvulkan_freedreno.so[+ac0b3c]
0.01%     GsWorker         libvulkan_freedreno.so[+c60350]
0.01%     GsWorker         libvulkan_freedreno.so[+b97f94]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a7af30]
0.01%     GsWorker         libvulkan_freedreno.so[+c65aac]
0.01%     GsWorker         libvulkan_freedreno.so[+add970]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04d0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab84f4]
0.01%     GsWorker         libvulkan_freedreno.so[+c65adc]
0.01%     GsWorker         libvulkan_freedreno.so[+c65974]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a80]
0.01%     GsWorker         libvulkan_freedreno.so[+c659b0]
0.01%     GsWorker         libvulkan_freedreno.so[+b862c8]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a795b8]
0.01%     GsWorker         libvulkan_freedreno.so[+b79f1c]
0.01%     GsWorker         libvulkan_freedreno.so[+bb3884]
0.01%     GsWorker         libvulkan_freedreno.so[+b85cd0]
0.01%     GsWorker         libvulkan_freedreno.so[+c65940]
0.01%     GsWorker         libvulkan_freedreno.so[+b4891c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65894]
0.01%     GsWorker         libvulkan_freedreno.so[+b79c40]
0.01%     GsWorker         libvulkan_freedreno.so[+c5f9e0]
0.01%     GsWorker         libvulkan_freedreno.so[+c18d14]
0.01%     GsWorker         libvulkan_freedreno.so[+c65300]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d40]
0.01%     GsWorker         libvulkan_freedreno.so[+c38c88]
0.01%     GsWorker         libvulkan_freedreno.so[+b45994]
0.01%     GsWorker         libvulkan_freedreno.so[+a96c50]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c35c]
0.01%     GsWorker         libvulkan_freedreno.so[+b8627c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65d0c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab340c]
0.01%     GsWorker         libvulkan_freedreno.so[+b482d8]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b3c]
0.01%     GsWorker         libvulkan_freedreno.so[+c658b4]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b58]
0.01%     GsWorker         libvulkan_freedreno.so[+c3ab5c]
0.01%     GsWorker         libvulkan_freedreno.so[+b482cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c606e8]
0.01%     GsWorker         libvulkan_freedreno.so[+bb4fa8]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4f4]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f74]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04c0]
0.01%     com.ps2x.runner  !!!0000!58c4cf89d3544eaf0d40972d4ff12d!a9ee82cd83!
0.01%     GsWorker         libvulkan_freedreno.so[+c6534c]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4668]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0b0]
0.01%     GsWorker         libvulkan_freedreno.so[+b47414]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a6c]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f78]
0.01%     GsWorker         libvulkan_freedreno.so[+c61140]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c40c]
0.01%     GsWorker         libvulkan_freedreno.so[+c6031c]
0.01%     GsWorker         libvulkan_freedreno.so[+b410dc]
0.01%     GameThread       PS2Memory::writeIORegister(unsigned int, unsigned int)
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d91848]
0.01%     GsWorker         libvulkan_freedreno.so[+c64b94]
0.01%     GsWorker         libvulkan_freedreno.so[+b78c50]
0.01%     GsWorker         libvulkan_freedreno.so[+b41000]
0.01%     GsWorker         libvulkan_freedreno.so[+c6599c]
0.01%     GsWorker         libvulkan_freedreno.so[+ae6550]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d91868]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d50]
0.01%     GsWorker         libvulkan_freedreno.so[+c38f64]
0.01%     GameThread       sub_00363490_0x363490(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+c65968]
0.01%     GsWorker         libvulkan_freedreno.so[+b47318]
0.01%     GsWorker         libvulkan_freedreno.so[+b6d5ac]
0.01%     GsWorker         libvulkan_freedreno.so[+b46d60]
0.01%     GsWorker         libvulkan_freedreno.so[+b48550]
0.01%     GsWorker         libvulkan_freedreno.so[+aa106c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab06d8]
0.01%     GsWorker         libvulkan_freedreno.so[+af0bc8]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d424]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a79554]
0.01%     GameThread       sub_001A1CE8_0x1a1ce8(unsigned char*, R5900Context*, PS2Runtime*)
